Time,Emotion
2025-04-13 16:33:19,sad
2025-04-13 16:33:19,sad
2025-04-13 16:33:19,sad
2025-04-13 16:33:19,sad
2025-04-13 16:33:20,fear
2025-04-13 16:33:20,sad
2025-04-13 16:33:20,sad
2025-04-13 16:33:20,fear
2025-04-13 16:33:20,fear
2025-04-13 16:33:21,sad
2025-04-13 16:33:21,sad
2025-04-13 16:33:21,sad
2025-04-13 16:33:21,sad
2025-04-13 16:33:21,sad
2025-04-13 16:33:22,sad
2025-04-13 16:33:22,sad
2025-04-13 16:33:22,sad
2025-04-13 16:33:22,sad
2025-04-13 16:33:22,sad
2025-04-13 16:33:23,sad
2025-04-13 16:33:23,sad
2025-04-13 16:33:23,sad
2025-04-13 16:33:23,sad
2025-04-13 16:33:24,sad
2025-04-13 16:33:24,sad
2025-04-13 16:33:24,sad
2025-04-13 16:33:24,sad
2025-04-13 16:33:24,sad
2025-04-13 16:33:24,sad
2025-04-13 16:33:25,sad
2025-04-13 16:33:25,sad
2025-04-13 16:33:25,sad
2025-04-13 16:33:25,sad
2025-04-13 16:33:25,fear
2025-04-13 16:33:26,sad
2025-04-13 16:33:26,sad
2025-04-13 16:33:26,sad
2025-04-13 16:33:26,sad
2025-04-13 16:33:26,sad
2025-04-13 16:33:27,sad
2025-04-13 16:33:27,sad
2025-04-13 16:33:27,fear
2025-04-13 16:33:27,sad
2025-04-13 16:33:27,fear
2025-04-13 16:33:28,fear
2025-04-13 16:33:28,sad
2025-04-13 16:33:28,sad
2025-04-13 16:33:28,sad
2025-04-13 16:33:28,fear
2025-04-13 16:33:28,sad
2025-04-13 16:33:29,fear
2025-04-13 16:33:29,sad
2025-04-13 16:33:29,fear
2025-04-13 16:33:29,sad
2025-04-13 16:33:29,sad
2025-04-13 16:33:30,sad
2025-04-13 16:33:30,fear
2025-04-13 16:33:30,fear
2025-04-13 16:33:30,fear
2025-04-13 16:33:30,fear
2025-04-13 16:33:31,fear
2025-04-13 16:33:31,fear
2025-04-13 16:33:31,fear
2025-04-13 16:33:31,fear
2025-04-13 16:33:31,fear
2025-04-13 16:33:32,fear
2025-04-13 16:33:32,fear
2025-04-13 16:33:32,sad
2025-04-13 16:33:32,fear
2025-04-13 16:33:32,fear
2025-04-13 16:33:32,fear
2025-04-13 16:33:33,sad
2025-04-13 16:33:33,sad
2025-04-13 16:33:33,fear
2025-04-13 16:33:33,fear
2025-04-13 16:33:33,fear
2025-04-13 16:33:33,fear
2025-04-13 16:33:34,fear
2025-04-13 16:33:34,fear
2025-04-13 16:33:34,fear
2025-04-13 16:33:34,fear
2025-04-13 16:33:34,fear
2025-04-13 16:33:34,fear
2025-04-13 16:33:35,fear
2025-04-13 16:33:35,fear
2025-04-13 16:33:35,fear
2025-04-13 16:33:35,sad
2025-04-13 16:33:35,fear
2025-04-13 16:33:36,fear
2025-04-13 16:33:36,fear
2025-04-13 16:33:36,sad
2025-04-13 16:33:36,fear
2025-04-13 16:33:36,fear
2025-04-13 16:33:37,sad
2025-04-13 16:33:37,fear
2025-04-13 16:33:37,sad
2025-04-13 16:33:37,fear
2025-04-13 16:33:37,fear
2025-04-13 16:33:37,fear
2025-04-13 16:33:38,fear
2025-04-13 16:33:38,fear
2025-04-13 16:33:38,fear
2025-04-13 16:33:38,sad
2025-04-13 16:33:38,sad
2025-04-13 16:33:38,sad
2025-04-13 16:33:39,sad
2025-04-13 16:33:39,fear
2025-04-13 16:33:39,fear
2025-04-13 16:33:39,sad
2025-04-13 16:33:39,sad
2025-04-13 16:33:40,fear
2025-04-13 16:33:40,fear
2025-04-13 16:33:40,sad
2025-04-13 16:33:40,fear
2025-04-13 16:33:40,sad
2025-04-13 16:33:41,sad
2025-04-13 16:33:41,sad
2025-04-13 16:33:41,sad
2025-04-13 16:33:41,sad
2025-04-13 16:33:41,fear
2025-04-13 16:33:41,sad
2025-04-13 16:33:42,sad
2025-04-13 16:33:42,sad
2025-04-13 16:33:42,sad
2025-04-13 16:33:42,sad
2025-04-13 16:33:42,sad
2025-04-13 16:33:43,sad
2025-04-13 16:33:43,sad
2025-04-13 16:33:43,sad
2025-04-13 16:33:43,sad
2025-04-13 16:33:43,sad
2025-04-13 16:33:43,sad
2025-04-13 16:33:44,sad
2025-04-13 16:33:44,sad
2025-04-13 16:33:44,sad
2025-04-13 16:33:44,sad
2025-04-13 16:33:44,sad
2025-04-13 16:33:45,sad
2025-04-13 16:33:45,sad
2025-04-13 16:33:45,sad
2025-04-13 16:33:45,sad
2025-04-13 16:33:45,sad
2025-04-13 16:33:45,sad
2025-04-13 16:33:46,sad
2025-04-13 16:33:46,sad
2025-04-13 16:33:46,sad
2025-04-13 16:33:46,sad
2025-04-13 16:33:46,sad
2025-04-13 16:33:47,sad
2025-04-13 16:33:47,sad
2025-04-13 16:33:47,sad
2025-04-13 16:33:47,sad
2025-04-13 16:33:47,sad
2025-04-13 16:33:47,sad
2025-04-13 16:33:48,sad
2025-04-13 16:33:48,sad
2025-04-13 16:33:48,sad
2025-04-13 16:33:48,neutral
2025-04-13 16:33:48,sad
2025-04-13 16:33:48,sad
2025-04-13 16:33:49,sad
2025-04-13 16:33:49,sad
2025-04-13 16:33:49,sad
2025-04-13 16:33:49,sad
2025-04-13 16:33:49,fear
2025-04-13 16:33:49,sad
2025-04-13 16:33:50,sad
2025-04-13 16:33:50,sad
2025-04-13 16:33:50,sad
2025-04-13 16:33:50,sad
2025-04-13 16:33:50,sad
2025-04-13 16:33:51,sad
2025-04-13 16:33:51,sad
2025-04-13 16:33:51,sad
2025-04-13 16:33:51,sad
2025-04-13 16:33:51,sad
2025-04-13 16:33:52,sad
2025-04-13 16:33:52,sad
2025-04-13 16:33:52,sad
2025-04-13 16:33:52,sad
2025-04-13 16:33:52,sad
2025-04-13 16:33:52,sad
2025-04-13 16:33:53,fear
2025-04-13 16:33:53,sad
2025-04-13 16:33:53,fear
2025-04-13 16:33:53,sad
2025-04-13 16:33:53,sad
2025-04-13 16:33:54,fear
2025-04-13 16:33:54,sad
2025-04-13 16:33:54,sad
2025-04-13 16:33:54,sad
2025-04-13 16:33:54,sad
2025-04-13 16:33:54,sad
2025-04-13 16:33:55,sad
2025-04-13 16:33:55,sad
2025-04-13 16:33:55,sad
2025-04-13 16:33:55,sad
2025-04-13 16:33:56,sad
2025-04-13 16:33:56,sad
2025-04-13 16:33:56,fear
2025-04-13 16:33:56,fear
2025-04-13 16:33:57,sad
2025-04-13 16:33:57,sad
2025-04-13 16:33:57,sad
2025-04-13 16:33:57,sad
2025-04-13 16:33:58,neutral
2025-04-13 16:33:58,sad
2025-04-13 16:33:58,sad
2025-04-13 16:33:58,fear
2025-04-13 16:33:59,neutral
2025-04-13 16:33:59,neutral
2025-04-13 16:33:59,neutral
2025-04-13 16:33:59,sad
2025-04-13 16:33:59,sad
2025-04-13 16:34:00,neutral
2025-04-13 16:34:00,fear
2025-04-13 16:34:00,fear
2025-04-13 16:34:00,fear
2025-04-13 16:34:01,fear
2025-04-13 16:34:01,fear
2025-04-13 16:34:01,sad
2025-04-13 16:34:01,fear
2025-04-13 16:34:01,fear
2025-04-13 16:34:02,fear
2025-04-13 16:34:02,fear
2025-04-13 16:34:02,fear
2025-04-13 16:34:02,fear
2025-04-13 16:34:02,fear
2025-04-13 16:34:02,surprise
2025-04-13 16:34:03,fear
2025-04-13 16:34:03,fear
2025-04-13 16:34:03,fear
2025-04-13 16:34:03,fear
2025-04-13 16:34:03,fear
2025-04-13 16:34:04,fear
2025-04-13 16:34:04,fear
2025-04-13 16:34:04,fear
2025-04-13 16:34:04,fear
2025-04-13 16:34:04,fear
2025-04-13 16:34:04,fear
2025-04-13 16:34:05,fear
2025-04-13 16:34:05,fear
2025-04-13 16:34:05,fear
2025-04-13 16:34:05,neutral
2025-04-13 16:34:05,fear
2025-04-13 16:34:06,fear
2025-04-13 16:34:06,fear
2025-04-13 16:34:06,fear
2025-04-13 16:34:06,fear
2025-04-13 16:34:06,fear
2025-04-13 16:34:07,fear
2025-04-13 16:34:07,surprise
2025-04-13 16:34:07,surprise
2025-04-13 16:34:07,surprise
2025-04-13 16:34:07,surprise
2025-04-13 16:34:08,surprise
2025-04-13 16:34:08,fear
2025-04-13 16:34:08,surprise
2025-04-13 16:34:08,surprise
2025-04-13 16:34:08,fear
2025-04-13 16:34:09,surprise
2025-04-13 16:34:09,surprise
2025-04-13 16:34:09,surprise
2025-04-13 16:34:09,fear
2025-04-13 16:34:09,fear
2025-04-13 16:34:10,fear
2025-04-13 16:34:10,fear
2025-04-13 16:34:10,fear
2025-04-13 16:34:10,fear
2025-04-13 16:34:10,fear
2025-04-13 16:34:11,neutral
2025-04-13 16:34:11,neutral
2025-04-13 16:34:11,neutral
2025-04-13 16:34:11,neutral
2025-04-13 16:34:11,fear
2025-04-13 16:34:11,fear
2025-04-13 16:34:12,fear
2025-04-13 16:34:12,fear
2025-04-13 16:34:12,fear
2025-04-13 16:34:12,neutral
2025-04-13 16:34:12,neutral
2025-04-13 16:34:13,neutral
2025-04-13 16:34:13,neutral
2025-04-13 16:34:13,neutral
2025-04-13 16:34:13,neutral
2025-04-13 16:34:13,neutral
2025-04-13 16:34:14,neutral
2025-04-13 16:34:14,neutral
2025-04-13 16:34:14,neutral
2025-04-13 16:34:14,neutral
2025-04-13 16:34:14,neutral
2025-04-13 16:34:14,neutral
2025-04-13 16:34:15,fear
2025-04-13 16:34:15,neutral
2025-04-13 16:34:15,sad
2025-04-13 16:34:15,sad
2025-04-13 16:34:15,neutral
2025-04-13 16:34:16,neutral
2025-04-13 16:34:16,sad
2025-04-13 16:34:16,neutral
2025-04-13 16:34:16,neutral
2025-04-13 16:34:16,neutral
2025-04-13 16:34:17,neutral
2025-04-13 16:34:17,neutral
2025-04-13 16:34:17,neutral
2025-04-13 16:34:17,neutral
2025-04-13 16:34:17,sad
2025-04-13 16:34:18,sad
2025-04-13 16:34:18,neutral
2025-04-13 16:34:18,neutral
2025-04-13 16:34:18,neutral
2025-04-13 16:34:18,neutral
2025-04-13 16:34:18,neutral
2025-04-13 16:34:19,neutral
2025-04-13 16:34:19,neutral
2025-04-13 16:34:19,neutral
2025-04-13 16:34:19,neutral
2025-04-13 16:34:19,neutral
2025-04-13 16:34:20,neutral
2025-04-13 16:34:20,neutral
2025-04-13 16:34:20,neutral
2025-04-13 16:34:20,neutral
2025-04-13 16:34:20,neutral
2025-04-13 16:34:21,neutral
2025-04-13 16:34:21,neutral
2025-04-13 16:34:21,neutral
2025-04-13 16:34:21,neutral
2025-04-13 16:34:21,neutral
2025-04-13 16:34:22,neutral
2025-04-13 16:34:22,neutral
2025-04-13 16:34:22,neutral
2025-04-13 16:34:22,neutral
2025-04-13 16:34:22,neutral
2025-04-13 16:34:22,neutral
2025-04-13 16:34:23,neutral
2025-04-13 16:34:23,neutral
2025-04-13 16:34:23,neutral
2025-04-13 16:34:23,neutral
2025-04-13 16:34:23,neutral
2025-04-13 16:34:24,neutral
2025-04-13 16:34:24,neutral
2025-04-13 16:34:24,neutral
2025-04-13 16:34:24,neutral
2025-04-13 16:34:24,neutral
2025-04-13 16:34:24,neutral
2025-04-13 16:34:25,neutral
2025-04-13 16:34:25,neutral
2025-04-13 16:34:25,neutral
2025-04-13 16:34:25,neutral
2025-04-13 16:34:25,neutral
2025-04-13 16:34:26,neutral
2025-04-13 16:34:26,neutral
2025-04-13 16:34:26,neutral
2025-04-13 16:34:26,neutral
2025-04-13 16:34:26,neutral
2025-04-13 16:34:27,neutral
2025-04-13 16:34:27,neutral
2025-04-13 16:34:27,neutral
2025-04-13 16:34:27,neutral
2025-04-13 16:34:27,neutral
2025-04-13 16:34:27,neutral
2025-04-13 16:34:28,neutral
2025-04-13 16:34:28,sad
2025-04-13 16:34:28,sad
2025-04-13 16:34:29,sad
2025-04-13 16:34:29,neutral
2025-04-13 16:34:29,neutral
2025-04-13 16:34:29,neutral
2025-04-13 16:34:30,sad
2025-04-13 16:34:30,neutral
2025-04-13 16:34:30,neutral
2025-04-13 16:34:31,sad
2025-04-13 16:34:31,neutral
2025-04-13 16:34:31,sad
2025-04-13 16:34:32,sad
2025-04-13 16:34:32,sad
2025-04-13 16:34:32,sad
2025-04-13 16:34:32,sad
2025-04-13 16:34:33,sad
2025-04-13 16:34:33,sad
2025-04-13 16:34:33,sad
2025-04-13 16:34:33,sad
2025-04-13 16:34:34,sad
2025-04-13 16:34:34,sad
2025-04-13 16:34:34,sad
2025-04-13 16:34:34,sad
2025-04-13 16:34:35,neutral
2025-04-13 16:34:35,sad
2025-04-13 16:34:35,neutral
2025-04-13 16:34:35,sad
2025-04-13 16:34:36,sad
2025-04-13 16:34:36,sad
2025-04-13 16:34:36,sad
2025-04-13 16:34:37,sad
2025-04-13 16:34:37,sad
2025-04-13 16:34:37,sad
2025-04-13 16:34:37,sad
2025-04-13 16:34:38,sad
2025-04-13 16:34:38,sad
2025-04-13 16:34:38,sad
2025-04-13 16:34:39,sad
2025-04-13 16:34:39,sad
2025-04-13 16:34:39,sad
2025-04-13 16:34:40,sad
2025-04-13 16:34:40,sad
2025-04-13 16:34:40,sad
2025-04-13 16:34:40,sad
2025-04-13 16:34:41,neutral
2025-04-13 16:34:41,neutral
2025-04-13 16:34:41,neutral
2025-04-13 16:34:41,neutral
2025-04-13 16:34:42,neutral
2025-04-13 16:34:42,neutral
2025-04-13 16:34:42,neutral
2025-04-13 16:34:43,neutral
2025-04-13 16:34:43,sad
2025-04-13 16:34:43,sad
2025-04-13 16:34:44,sad
2025-04-13 16:34:44,sad
2025-04-13 16:34:44,neutral
2025-04-13 16:34:45,sad
2025-04-13 16:34:45,fear
2025-04-13 16:34:45,neutral
2025-04-13 16:34:45,fear
2025-04-13 16:34:45,fear
2025-04-13 16:34:46,sad
2025-04-13 16:34:46,fear
2025-04-13 16:34:46,sad
2025-04-13 16:34:46,fear
2025-04-13 16:34:46,fear
2025-04-13 16:34:47,fear
2025-04-13 16:34:47,sad
2025-04-13 16:34:47,sad
2025-04-13 16:34:48,sad
2025-04-13 16:34:48,neutral
2025-04-13 16:34:48,neutral
2025-04-13 16:34:48,sad
2025-04-13 16:34:49,sad
2025-04-13 16:34:49,sad
2025-04-13 16:34:49,sad
2025-04-13 16:34:50,sad
2025-04-13 16:34:50,sad
2025-04-13 16:34:50,sad
2025-04-13 16:34:50,sad
2025-04-13 16:34:50,sad
2025-04-13 16:34:51,fear
2025-04-13 16:34:51,sad
2025-04-13 16:34:51,sad
2025-04-13 16:34:51,sad
2025-04-13 16:34:51,sad
2025-04-13 16:34:51,sad
2025-04-13 16:34:52,sad
2025-04-13 16:34:52,sad
2025-04-13 16:34:52,sad
2025-04-13 16:34:52,sad
2025-04-13 16:34:52,fear
2025-04-13 16:34:52,sad
2025-04-13 16:34:53,sad
2025-04-13 16:34:53,sad
2025-04-13 16:34:53,sad
2025-04-13 16:34:53,sad
2025-04-13 16:34:53,sad
2025-04-13 16:34:53,sad
2025-04-13 16:34:54,sad
2025-04-13 16:34:54,sad
2025-04-13 16:34:54,sad
2025-04-13 16:34:54,sad
2025-04-13 16:34:55,sad
2025-04-13 16:34:55,sad
2025-04-13 16:34:55,neutral
2025-04-13 16:34:56,sad
2025-04-13 16:34:56,sad
2025-04-13 16:34:56,sad
2025-04-13 16:34:56,sad
2025-04-13 16:34:57,sad
2025-04-13 16:34:57,sad
2025-04-13 16:34:57,neutral
2025-04-13 16:34:57,sad
2025-04-13 16:34:57,sad
2025-04-13 16:34:58,fear
2025-04-13 16:34:58,sad
2025-04-13 16:34:58,sad
2025-04-13 16:34:58,sad
2025-04-13 16:34:58,sad
2025-04-13 16:34:59,sad
2025-04-13 16:34:59,sad
2025-04-13 16:34:59,sad
2025-04-13 16:34:59,sad
2025-04-13 16:34:59,sad
2025-04-13 16:34:59,sad
2025-04-13 16:35:00,sad
2025-04-13 16:35:00,sad
2025-04-13 16:35:00,sad
2025-04-13 16:35:00,neutral
2025-04-13 16:35:00,sad
2025-04-13 16:35:01,sad
2025-04-13 16:35:01,sad
2025-04-13 16:35:01,sad
2025-04-13 16:35:01,sad
2025-04-13 16:35:01,sad
2025-04-13 16:35:02,sad
2025-04-13 16:35:02,sad
2025-04-13 16:35:02,sad
2025-04-13 16:35:02,sad
2025-04-13 16:35:03,sad
2025-04-13 16:35:03,sad
2025-04-13 16:35:03,neutral
2025-04-13 16:35:03,fear
2025-04-13 16:35:04,neutral
2025-04-13 16:35:04,sad
2025-04-13 16:35:04,fear
2025-04-13 16:35:04,fear
2025-04-13 16:35:04,sad
2025-04-13 16:35:04,fear
2025-04-13 16:35:05,fear
2025-04-13 16:35:05,fear
2025-04-13 16:35:05,fear
2025-04-13 16:35:05,fear
2025-04-13 16:35:05,fear
2025-04-13 16:35:06,fear
2025-04-13 16:35:06,fear
2025-04-13 16:36:04,neutral
2025-04-13 16:36:04,sad
2025-04-13 16:36:05,sad
2025-04-13 16:36:05,sad
2025-04-13 16:36:06,neutral
2025-04-13 16:36:06,neutral
2025-04-13 16:36:06,neutral
2025-04-13 16:36:06,neutral
2025-04-13 16:36:06,neutral
2025-04-13 16:36:07,happy
2025-04-13 16:36:07,neutral
2025-04-13 16:36:07,neutral
2025-04-13 16:36:08,neutral
2025-04-13 16:36:08,neutral
2025-04-13 16:36:08,neutral
2025-04-13 16:36:08,neutral
2025-04-13 16:36:09,neutral
2025-04-13 16:36:09,neutral
2025-04-13 16:36:09,neutral
2025-04-13 16:36:10,neutral
2025-04-13 16:36:10,neutral
2025-04-13 16:36:10,neutral
2025-04-13 16:36:10,neutral
2025-04-13 16:36:10,neutral
2025-04-13 16:36:11,neutral
2025-04-13 16:36:11,neutral
2025-04-13 16:36:11,neutral
2025-04-13 16:36:11,neutral
2025-04-13 16:36:11,neutral
2025-04-13 16:36:12,neutral
2025-04-13 16:36:12,neutral
2025-04-13 16:36:12,neutral
2025-04-13 16:36:12,neutral
2025-04-13 16:36:12,sad
2025-04-13 16:36:13,sad
2025-04-13 16:36:13,sad
2025-04-13 16:36:13,sad
2025-04-13 16:36:13,sad
2025-04-13 16:36:13,sad
2025-04-13 16:36:14,sad
2025-04-13 16:36:14,sad
2025-04-13 16:36:14,sad
2025-04-13 16:36:14,sad
2025-04-13 16:36:14,sad
2025-04-13 16:36:14,sad
2025-04-13 16:36:15,sad
2025-04-13 16:36:15,sad
2025-04-13 16:36:15,sad
2025-04-13 16:36:15,sad
2025-04-13 16:36:16,sad
2025-04-13 16:36:16,sad
2025-04-13 16:36:16,sad
2025-04-13 16:36:16,sad
2025-04-13 16:36:16,sad
2025-04-13 16:36:17,sad
2025-04-13 16:36:17,sad
2025-04-13 16:36:17,sad
2025-04-13 16:36:17,sad
2025-04-13 16:36:18,sad
2025-04-13 16:36:18,sad
2025-04-13 16:36:18,sad
2025-04-13 16:36:18,neutral
2025-04-13 16:36:18,sad
2025-04-13 16:36:18,sad
2025-04-13 16:36:19,neutral
2025-04-13 16:36:19,sad
2025-04-13 16:36:19,sad
2025-04-13 16:36:19,neutral
2025-04-13 16:36:19,neutral
2025-04-13 16:36:19,neutral
2025-04-13 16:36:20,sad
2025-04-13 16:36:20,sad
2025-04-13 16:36:20,sad
2025-04-13 16:36:20,sad
2025-04-13 16:36:20,sad
2025-04-13 16:36:21,neutral
2025-04-13 16:36:21,neutral
2025-04-13 16:36:21,neutral
2025-04-13 16:36:21,sad
2025-04-13 16:36:21,sad
2025-04-13 16:36:21,neutral
2025-04-13 16:36:22,sad
2025-04-13 16:36:22,sad
2025-04-13 16:36:22,sad
2025-04-13 16:36:22,sad
2025-04-13 16:36:22,sad
2025-04-13 16:36:23,neutral
2025-04-13 16:36:23,neutral
2025-04-13 16:36:23,neutral
2025-04-13 16:36:23,neutral
2025-04-13 16:36:23,fear
2025-04-13 16:36:24,neutral
2025-04-13 16:36:24,neutral
2025-04-13 16:36:24,sad
2025-04-13 16:36:24,sad
2025-04-13 16:36:25,fear
2025-04-13 16:36:25,sad
2025-04-13 16:36:25,sad
2025-04-13 16:36:25,sad
2025-04-13 16:36:25,sad
2025-04-13 16:36:26,sad
2025-04-13 16:36:26,sad
2025-04-13 16:36:26,neutral
2025-04-13 16:36:26,sad
2025-04-13 16:36:26,sad
2025-04-13 16:36:27,sad
2025-04-13 16:36:27,sad
2025-04-13 16:36:27,sad
2025-04-13 16:36:27,sad
2025-04-13 16:36:27,sad
2025-04-13 16:36:28,sad
2025-04-13 16:36:28,sad
2025-04-13 16:36:28,sad
2025-04-13 16:36:28,sad
2025-04-13 16:36:28,sad
2025-04-13 16:36:28,sad
2025-04-13 16:36:29,sad
2025-04-13 16:36:29,sad
2025-04-13 16:36:29,sad
2025-04-13 16:36:29,sad
2025-04-13 16:36:29,sad
2025-04-13 16:36:30,sad
2025-04-13 16:36:30,sad
2025-04-13 16:36:30,sad
2025-04-13 16:36:30,neutral
2025-04-13 16:36:30,sad
2025-04-13 16:36:31,sad
2025-04-13 16:36:31,sad
2025-04-13 16:36:31,sad
2025-04-13 16:36:31,sad
2025-04-13 16:36:31,sad
2025-04-13 16:36:31,sad
2025-04-13 16:36:32,sad
2025-04-13 16:36:32,sad
2025-04-13 16:36:32,sad
2025-04-13 16:36:32,sad
2025-04-13 16:36:32,sad
2025-04-13 16:36:32,sad
2025-04-13 16:36:33,sad
2025-04-13 16:36:33,sad
2025-04-13 16:36:33,sad
2025-04-13 16:36:33,sad
2025-04-13 16:36:33,sad
2025-04-13 16:36:34,neutral
2025-04-13 16:36:34,sad
2025-04-13 16:36:34,sad
2025-04-13 16:36:34,sad
2025-04-13 16:36:34,sad
2025-04-13 16:36:35,surprise
2025-04-13 16:36:35,sad
2025-04-13 16:36:35,sad
2025-04-13 16:36:35,sad
2025-04-13 16:36:35,sad
2025-04-13 16:36:36,sad
2025-04-13 16:36:36,sad
2025-04-13 16:36:36,neutral
2025-04-13 16:36:36,neutral
2025-04-13 16:36:36,sad
2025-04-13 16:36:36,sad
2025-04-13 16:36:37,sad
2025-04-13 16:36:37,sad
2025-04-13 16:36:37,sad
2025-04-13 16:36:37,sad
2025-04-13 16:36:38,fear
2025-04-13 16:36:38,sad
2025-04-13 16:36:38,sad
2025-04-13 16:36:38,sad
2025-04-13 16:36:38,sad
2025-04-13 16:36:39,sad
2025-04-13 16:36:39,sad
2025-04-13 16:36:39,fear
2025-04-13 16:36:39,sad
2025-04-13 16:36:39,sad
2025-04-13 16:36:39,sad
2025-04-13 16:36:40,sad
2025-04-13 16:36:40,sad
2025-04-13 16:36:40,sad
2025-04-13 16:36:40,sad
2025-04-13 16:36:40,sad
2025-04-13 16:36:41,sad
2025-04-13 16:36:41,sad
2025-04-13 16:36:41,sad
2025-04-13 16:36:41,sad
2025-04-13 16:36:41,sad
2025-04-13 16:36:41,sad
2025-04-13 16:36:42,sad
2025-04-13 16:36:42,sad
2025-04-13 16:36:42,fear
2025-04-13 16:36:42,sad
2025-04-13 16:36:42,sad
2025-04-13 16:36:42,sad
2025-04-13 16:36:43,sad
2025-04-13 16:36:43,sad
2025-04-13 16:36:43,sad
2025-04-13 16:36:43,sad
2025-04-13 16:36:43,sad
2025-04-13 16:36:43,sad
2025-04-13 16:36:44,sad
2025-04-13 16:36:44,sad
2025-04-13 16:36:44,sad
2025-04-13 16:36:44,sad
2025-04-13 16:36:44,sad
2025-04-13 16:36:44,sad
2025-04-13 16:36:45,sad
2025-04-13 16:36:45,sad
2025-04-13 16:36:45,fear
2025-04-13 16:36:46,happy
2025-04-13 16:36:46,neutral
2025-04-13 16:36:46,sad
2025-04-13 16:36:46,neutral
2025-04-13 16:36:47,neutral
2025-04-13 16:36:47,neutral
2025-04-13 16:36:47,neutral
2025-04-13 16:36:48,happy
2025-04-13 16:36:48,happy
2025-04-13 16:36:48,neutral
2025-04-13 16:36:48,neutral
2025-04-13 16:36:49,happy
2025-04-13 16:36:49,neutral
2025-04-13 16:36:49,neutral
2025-04-13 16:36:49,neutral
2025-04-13 16:36:49,neutral
2025-04-13 16:36:50,neutral
2025-04-13 16:36:50,neutral
2025-04-13 16:36:50,neutral
2025-04-13 16:36:50,neutral
2025-04-13 16:36:50,neutral
2025-04-13 16:36:51,neutral
2025-04-13 16:36:51,neutral
2025-04-13 16:36:51,neutral
2025-04-13 16:36:51,neutral
2025-04-13 16:36:51,neutral
2025-04-13 16:36:51,neutral
2025-04-13 16:36:52,neutral
2025-04-13 16:36:52,neutral
2025-04-13 16:36:52,neutral
2025-04-13 16:36:52,neutral
2025-04-13 16:36:52,neutral
2025-04-13 16:36:53,neutral
2025-04-13 16:36:53,neutral
2025-04-13 16:36:53,neutral
2025-04-13 16:36:53,neutral
2025-04-13 16:36:53,neutral
2025-04-13 16:36:54,neutral
2025-04-13 16:36:54,neutral
2025-04-13 16:36:54,neutral
2025-04-13 16:36:54,neutral
2025-04-13 16:36:54,neutral
2025-04-13 16:36:55,neutral
2025-04-13 16:36:55,neutral
2025-04-13 16:36:55,neutral
2025-04-13 16:36:55,neutral
2025-04-13 16:36:56,neutral
2025-04-13 16:36:56,neutral
2025-04-13 16:36:56,neutral
2025-04-13 16:36:56,neutral
2025-04-13 16:36:57,neutral
2025-04-13 16:36:57,neutral
2025-04-13 16:36:57,sad
2025-04-13 16:36:57,sad
2025-04-13 16:36:57,fear
2025-04-13 16:36:58,fear
2025-04-13 16:36:58,happy
2025-04-13 16:36:58,happy
2025-04-13 16:36:59,fear
2025-04-13 16:36:59,neutral
2025-04-13 16:36:59,sad
2025-04-13 16:36:59,sad
2025-04-13 16:36:59,sad
2025-04-13 16:37:00,sad
2025-04-13 16:37:00,neutral
2025-04-13 16:37:00,sad
2025-04-13 16:37:00,sad
2025-04-13 16:37:01,neutral
2025-04-13 16:37:01,sad
2025-04-13 16:37:01,neutral
2025-04-13 16:37:01,sad
2025-04-13 16:37:02,neutral
2025-04-13 16:37:02,sad
2025-04-13 16:37:02,sad
2025-04-13 16:37:03,neutral
2025-04-13 16:37:03,neutral
2025-04-13 16:37:03,neutral
2025-04-13 16:37:03,neutral
2025-04-13 16:37:04,neutral
2025-04-13 16:37:04,neutral
2025-04-13 16:37:04,neutral
2025-04-13 16:37:04,neutral
2025-04-13 16:37:05,neutral
2025-04-13 16:37:05,neutral
2025-04-13 16:37:05,neutral
2025-04-13 16:37:06,neutral
2025-04-13 16:37:06,neutral
2025-04-13 16:37:06,neutral
2025-04-13 16:37:06,neutral
2025-04-13 16:37:07,neutral
2025-04-13 16:37:07,neutral
2025-04-13 16:37:07,neutral
2025-04-13 16:37:07,neutral
2025-04-13 16:37:08,neutral
2025-04-13 16:37:08,sad
2025-04-13 16:37:08,neutral
2025-04-13 16:37:08,neutral
2025-04-13 16:37:09,neutral
2025-04-13 16:37:09,neutral
2025-04-13 16:37:09,neutral
2025-04-13 16:37:09,neutral
2025-04-13 16:37:09,neutral
2025-04-13 16:37:10,neutral
2025-04-13 16:37:10,neutral
2025-04-13 16:37:10,neutral
2025-04-13 16:37:11,neutral
2025-04-13 16:37:11,neutral
2025-04-13 16:37:11,neutral
2025-04-13 16:37:11,neutral
2025-04-13 16:37:12,neutral
2025-04-13 16:37:12,neutral
2025-04-13 16:37:12,sad
2025-04-13 16:37:12,neutral
2025-04-13 16:37:13,sad
2025-04-13 16:37:13,neutral
2025-04-13 16:37:13,neutral
2025-04-13 16:37:13,neutral
2025-04-13 16:37:14,neutral
2025-04-13 16:37:14,neutral
2025-04-13 16:37:14,sad
2025-04-13 16:37:14,neutral
2025-04-13 16:37:15,neutral
2025-04-13 16:37:15,sad
2025-04-13 16:37:15,neutral
2025-04-13 16:37:15,neutral
2025-04-13 16:37:16,neutral
2025-04-13 16:37:16,sad
2025-04-13 16:37:16,sad
2025-04-13 16:37:16,neutral
2025-04-13 16:37:17,neutral
